,inicial_mat,inicial_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_1a4,matri/prof,matri/salas,com_escola_1,com_escola_2,rural,alimentacao_rural
33842,222.99,216.33,1,0,0,0,1,0,1,1,1,1. Urbana,163.0,0.0,0.0,18,70,0.0,0.0,0.0,4,2,0,0
33843,203.71,212.26,1,1,1,1,1,0,1,1,1,2. Rural,76.0,0.0,0.0,11,27,0.0,0.0,0.0,7,5,1,1
33844,260.3,247.47,0,0,1,1,0,0,1,1,1,2. Rural,24.0,0.0,0.0,4,16,0.0,0.0,0.0,4,3,1,1
33845,188.69,179.85,0,1,1,1,1,0,1,1,0,2. Rural,52.0,0.0,0.0,6,30,0.0,0.0,0.0,6,4,1,1
33846,219.28,205.75,0,0,1,1,0,0,1,1,0,2. Rural,24.0,0.0,0.0,3,19,0.0,0.0,0.0,4,3,1,1
33847,206.28,206.3,0,0,1,1,1,0,1,1,0,2. Rural,24.0,0.0,0.0,4,17,0.0,0.0,0.0,5,3,1,1
33848,220.17,212.52,0,0,1,1,1,0,1,1,0,2. Rural,52.0,0.0,0.0,6,22,0.0,0.0,0.0,5,3,1,1
33849,228.99,228.78,0,0,1,1,1,0,1,1,1,2. Rural,52.0,0.0,0.0,6,25,0.0,0.0,0.0,5,3,1,1
33850,228.22,231.36,0,0,0,1,0,0,1,1,0,2. Rural,20.0,0.0,0.0,3,16,0.0,0.0,0.0,3,2,1,1
33851,190.92,182.52,1,0,1,1,1,0,1,1,1,1. Urbana,56.0,0.0,0.0,7,36,0.0,0.0,0.0,6,4,0,0
33852,229.52,221.3,1,1,1,1,1,0,1,1,1,1. Urbana,209.0,0.0,0.0,19,51,0.0,0.0,0.0,7,5,0,0
33853,243.75,227.69,1,0,0,1,0,0,1,1,0,2. Rural,68.0,0.0,0.0,7,36,0.0,0.0,0.0,4,3,1,1
33854,220.99,222.69,1,0,1,1,1,0,1,1,1,1. Urbana,50.0,0.0,0.0,5,20,0.0,0.0,0.0,6,4,0,0
33855,245.41,222.7,1,0,0,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,4,21,0.0,0.0,0.0,5,3,0,0
33856,214.04,210.76,1,1,1,1,1,0,1,1,1,1. Urbana,102.0,0.0,0.0,13,45,0.0,0.0,0.0,7,5,0,0
33857,231.97,228.3,1,1,1,1,1,1,1,1,1,1. Urbana,225.0,0.0,0.0,19,71,0.0,0.0,0.0,8,5,0,0
33858,219.01,212.2,1,0,1,1,1,0,1,1,1,1. Urbana,73.0,0.0,0.0,10,51,0.0,0.0,0.0,6,4,0,0
33859,221.81,219.33,1,1,0,0,1,0,1,1,1,1. Urbana,136.0,0.0,0.0,16,60,0.0,0.0,0.0,5,3,0,0
33860,232.77,216.78,1,0,1,1,1,0,1,1,1,2. Rural,77.0,0.0,0.0,10,43,0.0,0.0,0.0,6,4,1,1
33861,237.86,218.9,0,0,1,0,1,0,1,1,0,2. Rural,108.0,0.0,0.0,8,36,0.0,0.0,0.0,4,2,1,1
33862,231.69,218.34,1,1,1,1,1,0,1,1,1,2. Rural,86.0,0.0,0.0,10,33,0.0,0.0,0.0,7,5,1,1
33863,249.74,236.48,1,0,1,1,1,0,1,1,1,1. Urbana,112.0,0.0,0.0,10,46,0.0,0.0,0.0,6,4,0,0
33864,225.88,238.89,0,0,1,1,0,0,1,1,0,1. Urbana,30.0,0.0,0.0,4,22,0.0,0.0,0.0,4,3,0,0
33865,194.15,197.07,1,1,1,1,1,0,1,1,0,1. Urbana,83.0,0.0,0.0,10,35,0.0,0.0,0.0,7,5,0,0
33866,217.77,209.83,1,0,1,1,1,1,1,1,0,2. Rural,16.0,0.0,0.0,6,17,0.0,0.0,0.0,7,4,1,1
33867,233.05,236.28,0,0,1,1,1,0,1,1,0,2. Rural,55.0,0.0,0.0,7,34,0.0,0.0,0.0,5,3,1,1
33868,222.52,213.18,0,0,1,1,1,0,1,1,0,2. Rural,60.0,0.0,0.0,8,23,0.0,0.0,0.0,5,3,1,1
33869,210.28,218.41,1,0,1,1,1,0,1,1,0,2. Rural,68.0,0.0,0.0,10,23,0.0,0.0,0.0,6,4,1,1
33870,230.85,224.66,1,0,1,1,1,0,1,1,0,1. Urbana,186.0,0.0,0.0,16,60,0.0,0.0,0.0,6,4,0,0
33871,229.68,230.22,1,1,1,1,1,0,1,1,1,1. Urbana,145.0,0.0,0.0,18,66,0.0,0.0,0.0,7,5,0,0
33872,258.11,250.76,1,0,0,1,1,0,1,1,0,1. Urbana,33.0,0.0,0.0,8,29,0.0,0.0,0.0,5,3,0,0
33873,253.82,253.22,0,0,0,1,1,0,1,1,0,1. Urbana,21.0,0.0,0.0,4,16,0.0,0.0,0.0,4,2,0,0
33874,233.13,215.82,1,0,0,1,0,0,1,1,0,2. Rural,19.0,0.0,0.0,4,14,0.0,0.0,0.0,4,3,1,1
33875,282.21,264.03,0,0,0,1,1,0,1,1,0,1. Urbana,36.0,0.0,0.0,10,34,0.0,0.0,0.0,4,2,0,0
33876,251.75,234.68,1,0,0,1,1,0,1,1,0,2. Rural,39.0,0.0,0.0,6,19,0.0,0.0,0.0,5,3,1,1
33877,244.44,248.28,1,0,0,1,1,0,1,1,0,1. Urbana,19.0,0.0,0.0,5,13,0.0,0.0,0.0,5,3,0,0
33878,241.21,237.44,1,0,1,1,0,0,1,1,0,1. Urbana,54.0,0.0,0.0,9,27,0.0,0.0,0.0,5,4,0,0
33879,285.73,243.81,1,0,1,1,0,0,1,1,0,2. Rural,20.0,0.0,0.0,4,14,0.0,0.0,0.0,5,4,1,1
33880,267.24,245.15,1,0,1,1,1,1,1,1,1,1. Urbana,357.0,0.0,0.0,20,87,0.0,0.0,0.0,7,4,0,0
33881,272.37,256.42,1,0,1,1,0,1,1,1,0,1. Urbana,54.0,0.0,0.0,12,36,0.0,0.0,0.0,6,4,0,0
33882,260.85,247.18,1,0,1,1,1,0,1,1,0,1. Urbana,156.0,0.0,0.0,14,46,0.0,0.0,0.0,6,4,0,0
33883,227.12,202.73,1,0,1,1,0,0,1,1,0,1. Urbana,51.0,0.0,0.0,6,20,0.0,0.0,0.0,5,4,0,0
33884,214.17,198.91,1,0,1,1,1,0,1,1,0,1. Urbana,76.0,0.0,0.0,12,31,0.0,0.0,0.0,6,4,0,0
33885,229.29,210.7,1,0,0,1,1,0,1,1,0,2. Rural,51.0,0.0,0.0,8,22,0.0,0.0,0.0,5,3,1,1
33886,204.77,207.89,1,1,1,1,1,1,1,1,0,1. Urbana,51.0,0.0,0.0,13,43,0.0,0.0,0.0,8,5,0,0
33887,217.64,211.49,1,0,1,1,1,0,1,1,0,1. Urbana,108.0,0.0,0.0,19,64,0.0,0.0,0.0,6,4,0,0
33888,216.15,207.89,1,0,1,1,1,0,1,1,0,1. Urbana,98.0,0.0,0.0,11,43,0.0,0.0,0.0,6,4,0,0
33889,237.77,232.49,1,0,1,1,1,0,1,1,1,1. Urbana,117.0,0.0,0.0,14,41,0.0,0.0,0.0,6,4,0,0
33890,253.27,230.92,0,0,1,1,0,0,1,1,0,2. Rural,28.0,0.0,0.0,4,11,0.0,0.0,0.0,4,3,1,1
33891,247.2,223.39,1,1,1,1,1,0,1,1,0,1. Urbana,99.0,0.0,0.0,14,34,0.0,0.0,0.0,7,5,0,0
33892,213.98,209.44,0,0,0,1,0,0,1,1,0,2. Rural,26.0,0.0,0.0,4,21,0.0,0.0,0.0,3,2,1,1
33893,226.71,233.48,0,0,1,1,1,0,1,1,0,1. Urbana,28.0,0.0,0.0,5,15,0.0,0.0,0.0,5,3,0,0
33894,239.03,221.73,1,0,1,1,0,0,1,1,1,1. Urbana,18.0,0.0,0.0,5,20,0.0,0.0,0.0,5,4,0,0
33895,219.56,205.02,1,1,1,1,1,0,1,1,0,1. Urbana,146.0,0.0,0.0,15,52,0.0,0.0,0.0,7,5,0,0
33896,257.78,252.8,1,0,1,1,1,0,1,1,0,1. Urbana,169.0,0.0,0.0,16,38,0.0,0.0,0.0,6,4,0,0
33897,253.32,253.94,1,0,1,1,1,0,1,1,1,1. Urbana,124.0,0.0,0.0,9,36,0.0,0.0,0.0,6,4,0,0
33898,223.44,206.55,1,0,1,1,1,0,1,1,0,1. Urbana,40.0,0.0,0.0,4,17,0.0,0.0,0.0,6,4,0,0
33899,243.07,236.18,1,0,0,0,0,0,1,1,0,1. Urbana,58.0,0.0,0.0,12,39,0.0,0.0,0.0,3,2,0,0
33900,249.17,236.24,1,0,1,1,1,1,1,1,1,1. Urbana,108.0,0.0,0.0,14,40,0.0,0.0,0.0,7,4,0,0
33901,244.47,234.56,1,0,1,1,1,0,1,1,1,1. Urbana,99.0,0.0,0.0,16,60,0.0,0.0,0.0,6,4,0,0
33902,245.9,235.8,1,1,1,1,1,0,1,1,1,1. Urbana,148.0,0.0,0.0,21,64,0.0,0.0,0.0,7,5,0,0
33903,264.41,236.22,1,0,0,1,1,0,1,1,0,1. Urbana,64.0,0.0,0.0,8,25,0.0,0.0,0.0,5,3,0,0
33904,257.25,246.19,1,0,1,1,1,0,1,1,1,1. Urbana,48.0,0.0,0.0,8,26,0.0,0.0,0.0,6,4,0,0
33905,236.76,220.96,1,0,1,1,1,0,1,1,1,1. Urbana,96.0,0.0,0.0,9,33,0.0,0.0,0.0,6,4,0,0
33906,214.31,218.58,1,0,1,1,1,0,1,1,1,1. Urbana,52.0,0.0,0.0,7,23,0.0,0.0,0.0,6,4,0,0
33907,276.5,263.54,1,0,1,1,1,0,1,1,0,1. Urbana,233.0,0.0,0.0,20,53,0.0,0.0,0.0,6,4,0,0
33908,254.27,247.49,1,0,1,1,1,0,1,1,0,1. Urbana,82.0,0.0,0.0,11,33,0.0,0.0,0.0,6,4,0,0
33909,214.76,207.03,1,0,0,1,0,0,1,1,0,1. Urbana,86.0,0.0,0.0,10,21,0.0,0.0,0.0,4,3,0,0
33910,251.36,245.67,1,1,1,1,1,1,1,1,1,1. Urbana,79.0,0.0,0.0,11,36,0.0,0.0,0.0,8,5,0,0
33911,215.91,217.97,1,0,0,1,0,1,1,1,1,2. Rural,20.0,0.0,0.0,5,25,0.0,0.0,0.0,5,3,1,1
33912,249.16,228.66,1,1,1,1,1,1,1,1,1,1. Urbana,168.0,0.0,0.0,20,51,0.0,0.0,0.0,8,5,0,0
33913,249.61,242.12,1,0,1,1,1,0,1,1,1,1. Urbana,100.0,0.0,0.0,10,41,0.0,0.0,0.0,6,4,0,0
33914,210.58,200.37,1,0,1,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,5,20,0.0,0.0,0.0,6,4,0,0
33915,240.32,233.48,1,0,1,1,1,0,1,1,1,1. Urbana,65.0,0.0,0.0,9,28,0.0,0.0,0.0,6,4,0,0
33916,245.85,225.8,1,1,1,1,1,0,1,1,1,1. Urbana,130.0,0.0,0.0,22,65,0.0,0.0,0.0,7,5,0,0
33917,236.45,234.07,1,0,0,1,0,0,1,1,0,1. Urbana,40.0,0.0,0.0,8,27,0.0,0.0,0.0,4,3,0,0
33918,248.27,240.69,1,1,1,1,1,0,1,1,1,1. Urbana,204.0,0.0,0.0,23,31,0.0,0.0,0.0,7,5,0,0
33919,244.07,239.68,1,0,1,1,1,0,1,1,1,1. Urbana,126.0,0.0,0.0,13,41,0.0,0.0,0.0,6,4,0,0
33920,242.45,229.83,1,0,0,0,0,0,1,1,0,1. Urbana,106.0,0.0,0.0,10,37,0.0,0.0,0.0,3,2,0,0
33921,221.6,213.19,1,0,1,1,1,0,1,1,1,1. Urbana,192.0,0.0,0.0,20,62,0.0,0.0,0.0,6,4,0,0
33922,213.51,208.41,1,0,1,1,1,0,1,1,0,1. Urbana,40.0,0.0,0.0,2,16,0.0,0.0,0.0,6,4,0,0
33923,206.77,196.7,1,0,1,1,1,0,1,1,1,1. Urbana,119.0,0.0,0.0,14,42,0.0,0.0,0.0,6,4,0,0
33924,198.36,190.06,1,0,1,1,1,0,1,1,1,1. Urbana,104.0,0.0,0.0,13,40,0.0,0.0,0.0,6,4,0,0
33925,247.51,255.7,1,1,1,1,0,1,1,1,1,1. Urbana,84.0,0.0,0.0,11,27,0.0,0.0,0.0,7,5,0,0
33926,236.74,222.65,1,0,1,1,0,1,1,1,1,2. Rural,87.0,0.0,0.0,12,29,0.0,0.0,0.0,6,4,1,1
33927,228.76,224.46,1,0,1,1,1,0,1,1,1,1. Urbana,98.0,0.0,0.0,11,44,0.0,0.0,0.0,6,4,0,0
33928,237.65,247.53,0,0,1,1,1,0,1,1,0,1. Urbana,116.0,0.0,0.0,12,36,0.0,0.0,0.0,5,3,0,0
33929,236.53,218.62,1,0,1,1,1,0,1,1,0,1. Urbana,22.0,0.0,0.0,6,19,0.0,0.0,0.0,6,4,0,0
33930,221.81,213.6,0,0,1,1,1,0,1,1,1,1. Urbana,55.0,0.0,0.0,12,50,0.0,0.0,0.0,5,3,0,0
33931,222.14,215.38,0,0,1,1,1,0,1,1,0,1. Urbana,60.0,0.0,0.0,11,46,0.0,0.0,0.0,5,3,0,0
33932,250.34,224.9,1,0,1,1,1,0,1,1,1,1. Urbana,15.0,0.0,0.0,6,23,0.0,0.0,0.0,6,4,0,0
33933,235.9,228.41,1,0,1,1,0,0,1,1,0,1. Urbana,32.0,0.0,0.0,4,12,0.0,0.0,0.0,5,4,0,0
33934,243.92,232.24,1,1,1,1,1,0,1,1,1,2. Rural,73.0,0.0,0.0,9,37,0.0,0.0,0.0,7,5,1,1
33935,232.16,226.1,1,0,1,1,1,0,1,1,1,1. Urbana,143.0,0.0,0.0,12,52,0.0,0.0,0.0,6,4,0,0
33936,230.46,231.2,0,0,0,1,1,0,1,1,0,1. Urbana,119.0,0.0,0.0,9,72,0.0,0.0,0.0,4,2,0,0
33937,253.13,243.4,1,0,1,1,1,0,1,1,1,1. Urbana,157.0,0.0,0.0,20,52,0.0,0.0,0.0,6,4,0,0
33938,232.25,211.74,1,0,1,1,0,0,1,1,1,1. Urbana,30.0,0.0,0.0,10,31,0.0,0.0,0.0,5,4,0,0
33939,218.83,217.11,1,0,1,1,0,1,1,1,1,1. Urbana,45.0,0.0,0.0,6,26,0.0,0.0,0.0,6,4,0,0
33940,225.04,216.01,1,1,1,1,1,1,1,1,0,1. Urbana,119.0,0.0,0.0,22,47,0.0,0.0,0.0,8,5,0,0
33941,227.06,207.56,1,0,0,1,1,0,1,1,0,1. Urbana,83.0,0.0,0.0,6,40,0.0,0.0,0.0,5,3,0,0
33942,217.82,227.05,1,0,1,1,1,0,1,1,0,2. Rural,30.0,0.0,0.0,6,26,0.0,0.0,0.0,6,4,1,1
33943,250.3,237.33,0,0,1,1,0,0,1,1,1,1. Urbana,21.0,0.0,0.0,5,16,0.0,0.0,0.0,4,3,0,0
33944,245.82,241.24,0,1,1,1,1,0,1,1,0,1. Urbana,55.0,0.0,0.0,6,30,0.0,0.0,0.0,6,4,0,0
33945,222.77,218.24,1,0,1,1,1,0,1,1,1,1. Urbana,110.0,0.0,0.0,14,33,0.0,0.0,0.0,6,4,0,0
33946,235.01,232.68,1,0,1,1,1,0,1,1,0,1. Urbana,117.0,0.0,0.0,12,54,0.0,0.0,0.0,6,4,0,0
33947,226.94,219.07,1,0,0,1,1,1,1,1,1,1. Urbana,208.0,0.0,0.0,16,89,0.0,0.0,0.0,6,3,0,0
33948,226.98,227.21,1,0,0,0,1,0,1,1,0,1. Urbana,115.0,0.0,0.0,16,45,0.0,0.0,0.0,4,2,0,0
33949,254.43,241.13,1,0,1,1,0,1,1,1,1,1. Urbana,112.0,0.0,0.0,13,52,0.0,0.0,0.0,6,4,0,0
33950,238.14,231.23,1,0,1,1,1,0,1,1,1,1. Urbana,225.0,0.0,0.0,21,96,0.0,0.0,0.0,6,4,0,0
33951,259.75,245.07,1,0,1,1,1,0,1,1,0,1. Urbana,44.0,0.0,0.0,6,24,0.0,0.0,0.0,6,4,0,0
33952,225.36,213.01,1,0,1,1,1,0,1,1,1,1. Urbana,59.0,0.0,0.0,13,35,0.0,0.0,0.0,6,4,0,0
33953,242.78,218.15,1,0,1,1,1,0,1,1,0,1. Urbana,118.0,0.0,0.0,11,34,0.0,0.0,0.0,6,4,0,0
33954,271.13,257.36,1,0,1,1,1,1,1,1,1,1. Urbana,144.0,0.0,0.0,30,122,0.0,0.0,0.0,7,4,0,0
33955,210.6,212.37,1,0,1,1,1,1,1,1,0,1. Urbana,96.0,0.0,0.0,13,33,0.0,0.0,0.0,7,4,0,0
33956,229.42,222.86,1,1,1,1,1,0,1,1,0,1. Urbana,138.0,0.0,0.0,14,36,0.0,0.0,0.0,7,5,0,0
33957,221.5,210.1,1,0,1,1,1,0,1,1,1,1. Urbana,143.0,0.0,0.0,28,98,0.0,0.0,0.0,6,4,0,0
33958,268.99,259.12,1,0,1,1,1,0,1,1,1,1. Urbana,177.0,0.0,0.0,16,54,0.0,0.0,0.0,6,4,0,0
33959,285.45,253.75,1,0,1,1,1,0,1,1,1,1. Urbana,156.0,0.0,0.0,13,57,0.0,0.0,0.0,6,4,0,0
33960,245.43,243.09,1,0,1,1,1,0,1,1,1,1. Urbana,30.0,0.0,0.0,5,20,0.0,0.0,0.0,6,4,0,0
33961,223.66,210.64,1,0,1,1,1,0,1,1,1,1. Urbana,70.0,0.0,0.0,10,35,0.0,0.0,0.0,6,4,0,0
33962,225.22,221.76,1,0,1,1,0,0,1,1,1,1. Urbana,105.0,0.0,0.0,13,45,0.0,0.0,0.0,5,4,0,0
33963,219.34,226.53,0,0,1,1,1,0,1,1,0,1. Urbana,73.0,0.0,0.0,9,48,0.0,0.0,0.0,5,3,0,0
33964,257.1,258.65,0,0,0,1,0,0,1,1,0,1. Urbana,53.0,0.0,0.0,8,25,0.0,0.0,0.0,3,2,0,0
33965,257.24,247.89,1,1,1,1,1,0,1,1,1,1. Urbana,87.0,0.0,0.0,11,38,0.0,0.0,0.0,7,5,0,0
33966,267.74,247.15,1,0,0,1,1,0,1,1,1,1. Urbana,20.0,0.0,0.0,4,21,0.0,0.0,0.0,5,3,0,0
33967,241.63,230.08,1,0,1,1,0,0,1,1,0,1. Urbana,32.0,0.0,0.0,12,26,0.0,0.0,0.0,5,4,0,0
33968,193.42,201.28,1,0,1,1,1,0,1,1,0,1. Urbana,47.0,0.0,0.0,11,41,0.0,0.0,0.0,6,4,0,0
33969,241.63,245.58,1,0,1,1,0,0,1,1,0,1. Urbana,103.0,0.0,0.0,9,29,0.0,0.0,0.0,5,4,0,0
33970,252.19,234.23,0,0,0,1,0,1,1,1,1,2. Rural,15.0,0.0,0.0,3,14,0.0,0.0,0.0,4,2,1,1
33971,226.63,220.69,1,0,1,1,1,0,1,1,1,1. Urbana,127.0,0.0,0.0,14,66,0.0,0.0,0.0,6,4,0,0
33972,230.57,225.58,1,0,1,1,1,0,1,1,1,1. Urbana,134.0,0.0,0.0,11,52,0.0,0.0,0.0,6,4,0,0
33973,235.09,232.54,1,0,1,1,0,0,1,1,0,1. Urbana,101.0,0.0,0.0,9,32,0.0,0.0,0.0,5,4,0,0
33974,216.71,205.82,1,0,1,1,1,0,1,1,0,1. Urbana,61.0,0.0,0.0,6,18,0.0,0.0,0.0,6,4,0,0
33975,217.99,202.45,0,0,1,1,0,0,1,1,1,2. Rural,15.0,0.0,0.0,4,11,0.0,0.0,0.0,4,3,1,1
33976,211.7,210.78,1,0,0,1,1,0,1,1,1,1. Urbana,111.0,0.0,0.0,12,35,0.0,0.0,0.0,5,3,0,0
33977,236.67,228.85,1,0,0,0,0,0,1,1,0,1. Urbana,63.0,0.0,0.0,7,29,0.0,0.0,0.0,3,2,0,0
33978,237.65,241.58,1,0,1,1,1,0,1,1,0,1. Urbana,43.0,0.0,0.0,7,20,0.0,0.0,0.0,6,4,0,0
33979,229.39,225.16,1,0,1,1,1,0,1,1,1,1. Urbana,123.0,0.0,0.0,12,40,0.0,0.0,0.0,6,4,0,0
33980,240.32,237.59,1,0,1,1,1,0,1,1,0,1. Urbana,191.0,0.0,0.0,14,49,0.0,0.0,0.0,6,4,0,0
33981,234.76,227.76,1,1,1,1,1,0,1,1,1,1. Urbana,286.0,0.0,0.0,21,83,0.0,0.0,0.0,7,5,0,0
33982,250.36,250.04,1,0,1,1,1,0,1,1,1,1. Urbana,170.0,0.0,0.0,16,65,0.0,0.0,0.0,6,4,0,0
33983,246.1,241.07,0,0,0,1,0,0,1,1,1,1. Urbana,25.0,0.0,0.0,5,17,0.0,0.0,0.0,3,2,0,0
33984,245.3,237.78,1,0,0,1,1,0,1,1,1,2. Rural,77.0,0.0,0.0,8,31,0.0,0.0,0.0,5,3,1,1
33985,210.77,199.2,0,0,1,1,1,0,1,1,0,1. Urbana,132.0,0.0,0.0,11,44,0.0,0.0,0.0,5,3,0,0
33986,232.68,227.89,0,0,1,1,1,1,1,1,1,1. Urbana,68.0,0.0,0.0,11,41,0.0,0.0,0.0,6,3,0,0
33987,221.61,231.61,0,0,0,1,1,0,1,1,1,2. Rural,20.0,0.0,0.0,5,25,0.0,0.0,0.0,4,2,1,1
33988,244.04,226.64,1,1,1,1,1,0,1,1,1,1. Urbana,114.0,0.0,0.0,14,63,0.0,0.0,0.0,7,5,0,0
33989,251.08,236.33,1,0,1,1,1,0,1,1,1,1. Urbana,213.0,0.0,0.0,18,63,0.0,0.0,0.0,6,4,0,0
33990,244.59,238.56,1,1,1,1,1,0,1,1,1,1. Urbana,155.0,0.0,0.0,14,56,0.0,0.0,0.0,7,5,0,0
33991,218.93,210.92,0,0,0,1,0,0,1,1,1,1. Urbana,64.0,0.0,0.0,6,23,0.0,0.0,0.0,3,2,0,0
33992,249.93,234.45,1,0,1,1,1,0,1,1,1,1. Urbana,54.0,0.0,0.0,5,36,0.0,0.0,0.0,6,4,0,0
33993,254.96,241.46,1,0,0,1,0,0,1,1,0,1. Urbana,28.0,0.0,0.0,6,24,0.0,0.0,0.0,4,3,0,0
33994,224.81,222.56,1,0,1,1,1,0,1,1,1,1. Urbana,229.0,0.0,0.0,44,205,0.0,0.0,0.0,6,4,0,0
33995,241.78,214.12,1,0,1,1,0,0,1,1,1,1. Urbana,26.0,0.0,0.0,4,14,0.0,0.0,0.0,5,4,0,0
33996,251.51,247.53,1,0,1,1,1,0,1,1,1,1. Urbana,92.0,0.0,0.0,8,40,0.0,0.0,0.0,6,4,0,0
33997,222.86,211.8,1,0,1,1,1,0,1,1,1,1. Urbana,129.0,0.0,0.0,18,60,0.0,0.0,0.0,6,4,0,0
33998,227.65,218.41,1,0,1,1,1,0,1,1,1,1. Urbana,65.0,0.0,0.0,11,38,0.0,0.0,0.0,6,4,0,0
33999,236.95,225.48,1,0,1,1,1,0,1,1,1,1. Urbana,110.0,0.0,0.0,9,59,0.0,0.0,0.0,6,4,0,0
34000,237.41,250.83,1,0,0,1,1,0,1,1,1,1. Urbana,103.0,0.0,0.0,6,37,0.0,0.0,0.0,5,3,0,0
34001,220.77,218.99,0,0,0,1,0,0,1,1,0,1. Urbana,15.0,0.0,0.0,4,13,0.0,0.0,0.0,3,2,0,0
34002,234.62,225.28,1,0,1,1,1,0,1,1,1,1. Urbana,74.0,0.0,0.0,6,33,0.0,0.0,0.0,6,4,0,0
34003,215.12,200.49,0,0,1,1,1,0,1,1,1,1. Urbana,196.0,0.0,0.0,19,52,0.0,0.0,0.0,5,3,0,0
34004,216.9,201.52,1,1,1,1,1,0,1,1,0,1. Urbana,97.0,0.0,0.0,9,23,0.0,0.0,0.0,7,5,0,0
34005,236.96,229.46,0,0,1,1,0,0,1,1,0,1. Urbana,183.0,0.0,0.0,14,37,0.0,0.0,0.0,4,3,0,0
34006,255.17,235.28,1,1,1,1,1,0,1,1,1,1. Urbana,487.0,0.0,0.0,38,175,0.0,0.0,0.0,7,5,0,0
34007,236.91,247.2,1,1,0,1,1,0,1,1,1,1. Urbana,51.0,0.0,0.0,6,22,0.0,0.0,0.0,6,4,0,0
34008,244.34,232.67,1,0,1,1,0,0,1,1,0,1. Urbana,20.0,0.0,0.0,3,12,0.0,0.0,0.0,5,4,0,0
34009,236.98,223.64,1,0,1,1,0,0,1,1,1,1. Urbana,39.0,0.0,0.0,8,20,0.0,0.0,0.0,5,4,0,0
34010,239.73,226.18,1,0,1,1,1,0,1,1,0,1. Urbana,61.0,0.0,0.0,6,31,0.0,0.0,0.0,6,4,0,0
34011,203.07,189.39,1,1,1,1,1,0,1,1,1,1. Urbana,143.0,0.0,0.0,11,76,0.0,0.0,0.0,7,5,0,0
34012,247.48,244.67,1,0,1,1,1,1,1,1,0,1. Urbana,58.0,0.0,0.0,8,48,0.0,0.0,0.0,7,4,0,0
34013,236.46,230.02,0,0,1,1,1,1,1,1,1,1. Urbana,66.0,0.0,0.0,13,42,0.0,0.0,0.0,6,3,0,0
34014,223.67,230.1,0,0,0,1,0,0,1,1,1,1. Urbana,22.0,0.0,0.0,4,25,0.0,0.0,0.0,3,2,0,0
34015,222.9,220.99,1,0,1,1,1,0,1,1,1,1. Urbana,112.0,0.0,0.0,8,31,0.0,0.0,0.0,6,4,0,0
34016,273.21,256.99,1,0,1,1,1,0,1,1,0,1. Urbana,87.0,0.0,0.0,10,35,0.0,0.0,0.0,6,4,0,0
34017,230.59,207.57,0,0,0,1,0,0,1,1,1,1. Urbana,17.0,0.0,0.0,6,26,0.0,0.0,0.0,3,2,0,0
34018,233.82,216.65,1,0,1,1,1,0,1,1,0,1. Urbana,102.0,0.0,0.0,16,60,0.0,0.0,0.0,6,4,0,0
34019,204.06,198.01,1,1,1,1,0,0,1,1,0,1. Urbana,248.0,0.0,0.0,39,131,0.0,0.0,0.0,6,5,0,0
34020,223.85,212.05,1,0,1,1,0,0,1,1,1,1. Urbana,18.0,0.0,0.0,5,17,0.0,0.0,0.0,5,4,0,0
34021,264.3,243.95,1,0,0,1,0,0,1,1,1,1. Urbana,21.0,0.0,0.0,4,11,0.0,0.0,0.0,4,3,0,0
34022,262.4,240.59,1,0,1,1,1,0,1,1,1,1. Urbana,61.0,0.0,0.0,10,27,0.0,0.0,0.0,6,4,0,0
34023,220.15,220.26,1,0,0,1,1,0,1,1,1,1. Urbana,30.0,0.0,0.0,12,43,0.0,0.0,0.0,5,3,0,0
34024,244.86,238.48,1,0,1,1,1,0,1,1,1,1. Urbana,32.0,0.0,0.0,7,40,0.0,0.0,0.0,6,4,0,0
34025,230.39,223.1,0,0,0,1,1,0,1,1,1,1. Urbana,51.0,0.0,0.0,15,44,0.0,0.0,0.0,4,2,0,0
34026,224.52,217.23,1,0,1,1,1,0,1,1,1,1. Urbana,51.0,0.0,0.0,7,20,0.0,0.0,0.0,6,4,0,0
34027,216.84,192.34,1,0,1,1,1,0,1,1,1,1. Urbana,42.0,0.0,0.0,5,29,0.0,0.0,0.0,6,4,0,0
34028,256.61,255.16,1,0,0,1,1,0,1,1,1,1. Urbana,122.0,0.0,0.0,10,45,0.0,0.0,0.0,5,3,0,0
34029,195.44,206.92,1,0,0,0,1,0,1,1,0,1. Urbana,132.0,0.0,0.0,14,50,0.0,0.0,0.0,4,2,0,0
34030,241.91,236.91,1,0,0,1,1,0,1,1,0,1. Urbana,66.0,0.0,0.0,10,38,0.0,0.0,0.0,5,3,0,0
34031,224.25,232.2,1,0,1,1,1,0,1,1,1,1. Urbana,72.0,0.0,0.0,10,30,0.0,0.0,0.0,6,4,0,0
34032,228.29,221.22,1,0,1,1,1,0,1,1,1,1. Urbana,109.0,0.0,0.0,19,57,0.0,0.0,0.0,6,4,0,0
