,final_mat,final_pt,in_laboratorio_informatica,in_laboratorio_ciencias,in_quadra_esportes,in_cozinha,in_biblioteca,in_sala_leitura,in_internet,in_alimentacao,tp_atividade_complementar,tp_localizacao,num_proffundamental,num_matri_fund_total_geral,num_turmas_fund_total_geral,nu_salas_utilizadas,nu_funcionarios,num_matri_fund_5a8,rural
21783,298.8,268.69,1,1,1,1,1,0,1,1,0,1. Urbana,115.0,0.0,0.0,14,40,0.0,0
21784,279.7,287.0,1,0,1,1,1,0,1,1,1,2. Rural,56.0,0.0,0.0,11,44,0.0,1
21785,255.81,269.23,1,1,1,1,1,0,1,1,1,1. Urbana,96.0,0.0,0.0,36,56,0.0,0
21786,284.54,269.52,1,1,1,1,1,0,1,1,1,2. Rural,86.0,0.0,0.0,7,51,0.0,1
21787,290.24,282.81,1,0,0,1,1,0,1,1,1,1. Urbana,104.0,0.0,0.0,18,69,0.0,0
21788,239.36,242.96,1,0,1,1,1,1,1,1,1,1. Urbana,118.0,0.0,0.0,16,66,0.0,0
21789,216.03,205.93,1,1,1,1,1,0,1,1,1,2. Rural,47.0,0.0,0.0,2,29,0.0,1
21790,242.01,247.02,1,1,1,1,1,0,1,1,1,1. Urbana,161.0,0.0,0.0,16,68,0.0,0
21791,254.17,251.56,1,1,0,1,1,0,1,1,1,1. Urbana,132.0,0.0,0.0,15,75,0.0,0
21792,246.96,253.99,1,1,1,1,1,0,1,1,1,1. Urbana,125.0,0.0,0.0,12,79,0.0,0
21793,251.71,253.14,0,0,1,1,1,0,1,1,1,1. Urbana,73.0,0.0,0.0,19,38,0.0,0
21794,246.79,248.52,0,0,0,1,1,0,1,1,0,1. Urbana,70.0,0.0,0.0,9,38,0.0,0
21795,255.14,239.76,1,0,1,1,1,0,1,1,1,1. Urbana,120.0,0.0,0.0,12,75,0.0,0
21796,220.95,258.0,1,1,1,1,1,0,1,1,0,1. Urbana,127.0,0.0,0.0,9,77,0.0,0
21797,259.78,263.21,1,1,0,1,1,0,1,1,1,1. Urbana,129.0,0.0,0.0,24,73,0.0,0
21798,291.59,276.48,0,0,0,1,1,0,1,1,1,1. Urbana,120.0,0.0,0.0,9,86,0.0,0
21799,262.55,252.29,1,1,1,1,1,0,1,1,1,1. Urbana,111.0,0.0,0.0,12,86,0.0,0
21800,262.61,281.85,1,1,1,1,1,0,1,1,1,1. Urbana,122.0,0.0,0.0,10,92,0.0,0
21801,261.31,270.5,0,0,0,1,1,0,1,1,0,1. Urbana,47.0,0.0,0.0,5,25,0.0,0
21802,287.15,275.63,1,1,1,1,1,1,1,1,0,1. Urbana,51.0,0.0,0.0,11,41,0.0,0
21803,264.65,251.9,1,1,1,1,1,1,1,1,0,1. Urbana,56.0,0.0,0.0,11,42,0.0,0
21804,267.91,268.48,1,1,1,1,1,1,1,1,1,1. Urbana,71.0,0.0,0.0,14,53,0.0,0
21805,246.72,244.91,1,1,0,1,1,0,1,1,0,1. Urbana,68.0,0.0,0.0,8,37,0.0,0
21806,249.13,255.66,1,0,1,1,0,1,1,1,1,1. Urbana,53.0,0.0,0.0,9,44,0.0,0
21807,274.13,260.71,1,1,1,1,1,0,1,1,0,1. Urbana,38.0,0.0,0.0,10,33,0.0,0
21808,201.96,191.95,1,0,1,1,0,1,1,1,0,2. Rural,39.0,0.0,0.0,13,30,0.0,1
21809,247.61,254.13,1,0,1,1,1,0,1,1,1,1. Urbana,178.0,0.0,0.0,19,74,0.0,0
21810,280.77,282.01,1,1,1,1,1,0,1,1,0,1. Urbana,30.0,0.0,0.0,5,26,0.0,0
21811,280.22,286.38,1,1,0,1,1,0,1,1,0,1. Urbana,78.0,0.0,0.0,16,40,0.0,0
21812,294.09,289.15,1,0,1,1,1,0,1,1,1,1. Urbana,120.0,0.0,0.0,15,45,0.0,0
21813,271.26,274.79,1,0,0,1,1,0,1,1,1,1. Urbana,114.0,0.0,0.0,13,52,0.0,0
21814,304.56,287.06,1,1,1,1,1,0,1,1,1,1. Urbana,161.0,0.0,0.0,21,67,0.0,0
21815,268.25,274.45,1,1,1,1,1,1,1,1,1,1. Urbana,138.0,0.0,0.0,19,135,0.0,0
21816,342.24,324.29,1,1,1,1,1,1,1,1,1,1. Urbana,148.0,0.0,0.0,36,238,0.0,0
21817,258.11,252.8,0,0,1,0,0,0,0,1,0,1. Urbana,36.0,0.0,0.0,8,22,0.0,0
21818,230.31,226.1,1,1,1,1,1,0,1,0,0,1. Urbana,80.0,0.0,0.0,1,58,0.0,0
21819,236.56,245.56,1,1,0,0,1,0,1,1,0,1. Urbana,46.0,0.0,0.0,9,30,0.0,0
21820,301.78,294.91,1,0,0,1,1,0,0,0,0,1. Urbana,33.0,0.0,0.0,4,18,0.0,0
21821,292.81,286.7,1,1,0,1,1,0,1,1,0,1. Urbana,75.0,0.0,0.0,10,42,0.0,0
21822,263.27,271.17,1,1,0,0,1,0,0,1,0,1. Urbana,49.0,0.0,0.0,6,46,0.0,0
21823,273.94,284.64,1,0,0,0,1,0,1,0,0,1. Urbana,84.0,0.0,0.0,9,39,0.0,0
21824,265.38,269.86,0,0,0,1,1,0,1,1,0,1. Urbana,57.0,0.0,0.0,9,27,0.0,0
21825,231.28,243.58,1,1,0,0,1,0,1,0,0,1. Urbana,69.0,0.0,0.0,4,32,0.0,0
21826,277.74,285.9,1,0,0,0,1,0,1,0,0,1. Urbana,50.0,0.0,0.0,13,31,0.0,0
21827,275.17,282.2,1,0,1,1,1,1,1,0,0,1. Urbana,59.0,0.0,0.0,9,30,0.0,0
21828,239.42,247.12,1,0,0,1,1,0,1,0,0,1. Urbana,32.0,0.0,0.0,1,18,0.0,0
21829,230.44,212.15,1,0,1,1,1,0,1,0,0,1. Urbana,57.0,0.0,0.0,1,33,0.0,0
21830,231.49,251.74,0,0,0,0,0,0,1,1,0,1. Urbana,35.0,0.0,0.0,1,22,0.0,0
21831,238.05,247.22,1,0,1,1,0,0,1,0,0,1. Urbana,102.0,0.0,0.0,14,35,0.0,0
21832,261.48,280.53,1,1,1,0,1,0,0,1,0,1. Urbana,64.0,0.0,0.0,18,28,0.0,0
21833,290.54,288.39,0,0,0,0,0,0,1,0,0,1. Urbana,85.0,0.0,0.0,14,38,0.0,0
21834,276.81,272.33,1,1,1,1,1,0,1,0,0,1. Urbana,78.0,0.0,0.0,10,44,0.0,0
21835,221.25,226.44,1,0,0,1,1,0,1,0,0,1. Urbana,62.0,0.0,0.0,10,35,0.0,0
21836,240.48,267.19,0,0,0,0,0,0,0,1,0,1. Urbana,40.0,0.0,0.0,9,43,0.0,0
21837,280.48,295.92,1,0,1,1,1,0,0,0,0,1. Urbana,66.0,0.0,0.0,9,33,0.0,0
21838,270.09,273.98,0,0,0,1,1,0,0,0,0,1. Urbana,73.0,0.0,0.0,8,36,0.0,0
21839,256.1,270.13,1,1,1,1,1,0,1,1,0,1. Urbana,110.0,0.0,0.0,1,46,0.0,0
21840,274.95,289.29,1,0,1,1,1,0,1,0,0,1. Urbana,56.0,0.0,0.0,13,28,0.0,0
21841,229.88,249.37,0,0,0,1,1,0,0,1,0,1. Urbana,42.0,0.0,0.0,1,33,0.0,0
21842,234.33,222.56,1,1,1,0,1,0,1,0,0,1. Urbana,85.0,0.0,0.0,1,37,0.0,0
21843,273.88,270.36,1,0,1,1,1,0,1,0,0,1. Urbana,67.0,0.0,0.0,9,29,0.0,0
21844,264.02,276.07,1,0,1,1,1,0,1,0,0,1. Urbana,82.0,0.0,0.0,11,29,0.0,0
21845,259.96,268.24,0,0,0,0,0,0,1,0,0,1. Urbana,53.0,0.0,0.0,7,19,0.0,0
21846,252.63,259.43,1,1,1,1,1,0,1,0,0,1. Urbana,30.0,0.0,0.0,6,20,0.0,0
21847,259.82,278.98,1,1,1,1,1,0,1,1,0,1. Urbana,49.0,0.0,0.0,9,26,0.0,0
21848,232.99,229.12,0,0,0,0,0,0,1,1,0,1. Urbana,62.0,0.0,0.0,17,25,0.0,0
21849,255.14,242.57,1,0,0,1,1,0,1,0,0,1. Urbana,32.0,0.0,0.0,5,18,0.0,0
21850,259.83,271.17,1,0,1,1,1,0,1,0,0,1. Urbana,80.0,0.0,0.0,9,35,0.0,0
21851,243.86,254.43,0,0,0,1,1,0,1,0,0,1. Urbana,29.0,0.0,0.0,2,33,0.0,0
21852,233.99,226.41,1,0,0,1,1,0,1,0,0,1. Urbana,49.0,0.0,0.0,1,28,0.0,0
21853,301.04,307.24,1,0,1,1,1,0,1,0,0,1. Urbana,75.0,0.0,0.0,11,36,0.0,0
21854,262.36,260.7,1,0,0,1,1,1,1,0,0,1. Urbana,62.0,0.0,0.0,9,31,0.0,0
21855,238.19,242.93,1,0,0,1,1,0,1,0,0,1. Urbana,53.0,0.0,0.0,6,21,0.0,0
21856,255.46,265.0,1,1,1,1,1,0,1,1,1,1. Urbana,60.0,0.0,0.0,9,40,0.0,0
21857,245.03,247.66,0,0,0,1,0,0,1,0,0,1. Urbana,54.0,0.0,0.0,11,25,0.0,0
21858,253.81,249.66,1,0,1,1,1,0,1,1,0,1. Urbana,115.0,0.0,0.0,1,41,0.0,0
21859,247.6,282.81,0,0,0,0,0,0,1,1,0,1. Urbana,55.0,0.0,0.0,1,43,0.0,0
21860,277.37,280.56,0,0,0,0,0,0,1,0,0,1. Urbana,84.0,0.0,0.0,5,54,0.0,0
21861,273.66,277.18,1,0,0,0,0,0,0,0,0,1. Urbana,87.0,0.0,0.0,12,34,0.0,0
21862,284.62,289.67,1,0,1,1,1,0,1,1,0,1. Urbana,38.0,0.0,0.0,5,25,0.0,0
21863,242.76,237.79,1,0,1,1,1,0,1,0,0,1. Urbana,79.0,0.0,0.0,11,38,0.0,0
21864,291.29,278.49,0,0,0,0,1,0,1,0,0,1. Urbana,107.0,0.0,0.0,1,49,0.0,0
21865,260.69,262.4,1,1,0,1,1,0,1,0,0,1. Urbana,62.0,0.0,0.0,7,29,0.0,0
21866,230.91,226.35,1,1,1,1,1,1,1,0,0,1. Urbana,44.0,0.0,0.0,10,37,0.0,0
21867,234.15,245.4,0,0,1,1,0,0,1,1,0,1. Urbana,66.0,0.0,0.0,5,28,0.0,0
21868,256.49,265.76,0,0,0,0,0,0,0,0,0,1. Urbana,51.0,0.0,0.0,11,36,0.0,0
21869,239.33,236.42,1,0,1,1,1,0,1,1,0,1. Urbana,43.0,0.0,0.0,8,24,0.0,0
21870,263.94,264.64,1,0,1,1,1,0,1,1,0,1. Urbana,80.0,0.0,0.0,24,38,0.0,0
21871,256.4,254.57,1,1,1,1,1,0,1,1,1,1. Urbana,156.0,0.0,0.0,16,77,0.0,0
21872,251.58,256.08,1,0,0,1,1,0,1,0,0,1. Urbana,71.0,0.0,0.0,11,29,0.0,0
21873,241.83,250.08,1,0,0,1,1,0,1,1,0,2. Rural,27.0,0.0,0.0,5,14,0.0,1
21874,260.58,246.66,1,1,0,1,1,0,1,1,0,1. Urbana,33.0,0.0,0.0,5,23,0.0,0
21875,252.95,242.09,1,1,1,1,1,0,1,1,0,2. Rural,37.0,0.0,0.0,6,21,0.0,1
21876,266.51,261.1,1,1,1,1,1,0,1,1,0,2. Rural,36.0,0.0,0.0,7,29,0.0,1
21877,272.06,261.28,0,0,1,1,1,0,1,1,0,2. Rural,64.0,0.0,0.0,9,22,0.0,1
21878,245.8,234.95,1,1,0,1,1,0,1,1,0,2. Rural,11.0,0.0,0.0,5,13,0.0,1
21879,252.77,252.48,1,0,0,1,1,0,1,1,0,1. Urbana,28.0,0.0,0.0,4,22,0.0,0
21880,286.67,287.12,1,0,0,1,1,0,1,1,0,2. Rural,14.0,0.0,0.0,5,13,0.0,1
21881,274.24,278.27,1,0,0,1,1,0,1,1,0,1. Urbana,53.0,0.0,0.0,7,24,0.0,0
21882,283.47,278.57,0,0,1,1,1,0,1,1,0,2. Rural,27.0,0.0,0.0,7,24,0.0,1
21883,271.18,273.57,1,1,1,1,1,0,1,1,0,1. Urbana,45.0,0.0,0.0,7,35,0.0,0
21884,255.2,261.02,1,1,1,1,1,0,1,1,0,1. Urbana,78.0,0.0,0.0,12,56,0.0,0
21885,280.13,288.97,0,0,0,1,1,0,1,1,1,1. Urbana,79.0,0.0,0.0,14,49,0.0,0
21886,257.1,272.26,1,1,1,1,1,1,1,1,0,1. Urbana,80.0,0.0,0.0,14,38,0.0,0
21887,298.28,300.3,1,1,1,1,1,1,1,1,1,1. Urbana,89.0,0.0,0.0,17,81,0.0,0
21888,281.01,279.57,1,0,1,1,1,0,1,1,0,1. Urbana,47.0,0.0,0.0,8,22,0.0,0
21889,280.95,273.19,1,1,1,1,1,0,1,1,0,1. Urbana,38.0,0.0,0.0,7,33,0.0,0
21890,210.45,236.32,1,1,1,1,1,0,1,1,0,2. Rural,38.0,0.0,0.0,7,29,0.0,1
21891,227.44,235.43,1,0,1,1,1,0,1,1,0,2. Rural,34.0,0.0,0.0,8,25,0.0,1
21892,253.43,243.61,1,1,1,1,1,0,1,1,0,1. Urbana,68.0,0.0,0.0,14,48,0.0,0
21893,282.93,280.07,1,1,0,1,1,0,1,1,0,1. Urbana,29.0,0.0,0.0,7,24,0.0,0
21894,255.8,255.45,1,0,1,1,0,1,1,1,1,1. Urbana,104.0,0.0,0.0,15,46,0.0,0
21895,272.26,260.96,1,0,1,1,0,1,1,1,0,2. Rural,46.0,0.0,0.0,7,25,0.0,1
21896,271.31,272.12,1,1,1,1,1,0,1,1,1,1. Urbana,136.0,0.0,0.0,17,66,0.0,0
21897,236.04,233.32,1,0,1,1,1,0,1,1,0,1. Urbana,50.0,0.0,0.0,7,45,0.0,0
21898,246.95,252.42,1,0,1,1,0,1,1,1,0,1. Urbana,62.0,0.0,0.0,7,38,0.0,0
21899,253.26,245.18,1,0,0,1,1,0,1,1,1,1. Urbana,97.0,0.0,0.0,13,50,0.0,0
21900,265.54,278.61,1,0,1,1,1,0,1,1,1,1. Urbana,161.0,0.0,0.0,18,88,0.0,0
21901,239.97,247.15,1,1,1,1,0,1,1,1,0,1. Urbana,121.0,0.0,0.0,20,95,0.0,0
21902,282.34,290.16,1,0,1,1,1,1,1,1,1,1. Urbana,179.0,0.0,0.0,34,114,0.0,0
21903,307.14,295.58,1,0,1,1,1,0,1,1,1,1. Urbana,132.0,0.0,0.0,14,71,0.0,0
21904,258.89,263.23,1,0,1,1,1,1,1,1,1,1. Urbana,170.0,0.0,0.0,18,80,0.0,0
21905,244.76,247.1,1,0,1,1,0,1,1,1,0,1. Urbana,50.0,0.0,0.0,10,50,0.0,0
21906,257.26,271.07,0,0,0,1,0,0,1,1,1,1. Urbana,50.0,0.0,0.0,8,28,0.0,0
21907,275.55,283.66,1,0,0,1,1,0,1,1,0,1. Urbana,45.0,0.0,0.0,6,23,0.0,0
21908,256.22,264.11,1,0,1,1,1,0,1,1,1,1. Urbana,144.0,0.0,0.0,16,55,0.0,0
21909,264.47,272.34,1,1,1,1,0,1,1,1,1,1. Urbana,74.0,0.0,0.0,16,53,0.0,0
21910,234.47,238.02,1,1,1,1,1,0,1,1,0,2. Rural,61.0,0.0,0.0,9,29,0.0,1
21911,269.77,273.31,1,1,1,1,0,1,1,1,1,1. Urbana,69.0,0.0,0.0,21,79,0.0,0
21912,274.08,273.93,1,0,1,1,1,0,1,1,1,1. Urbana,139.0,0.0,0.0,10,70,0.0,0
21913,276.39,271.25,1,0,1,1,0,1,1,1,1,2. Rural,55.0,0.0,0.0,8,47,0.0,1
21914,266.41,265.61,0,0,1,1,1,0,1,1,0,1. Urbana,53.0,0.0,0.0,6,27,0.0,0
21915,247.51,249.57,0,0,1,1,1,0,1,1,0,2. Rural,39.0,0.0,0.0,7,29,0.0,1
21916,248.32,230.25,1,0,1,1,1,0,1,1,1,2. Rural,34.0,0.0,0.0,7,21,0.0,1
21917,246.89,231.77,0,0,0,1,0,0,0,1,0,2. Rural,24.0,0.0,0.0,2,11,0.0,1
21918,289.0,276.07,1,0,0,1,1,0,1,1,0,2. Rural,42.0,0.0,0.0,6,22,0.0,1
21919,258.58,260.09,1,0,1,1,1,0,1,1,0,2. Rural,48.0,0.0,0.0,7,28,0.0,1
21920,254.83,254.77,0,0,0,1,0,0,1,1,0,2. Rural,29.0,0.0,0.0,5,20,0.0,1
21921,280.11,280.18,1,0,1,1,1,0,1,1,0,2. Rural,33.0,0.0,0.0,6,26,0.0,1
21922,249.68,251.33,1,1,1,1,1,0,1,1,1,1. Urbana,39.0,0.0,0.0,9,33,0.0,0
21923,282.78,268.23,1,1,1,1,1,0,1,1,1,2. Rural,30.0,0.0,0.0,7,19,0.0,1
21924,273.16,280.92,1,0,1,1,1,0,1,1,0,1. Urbana,75.0,0.0,0.0,11,42,0.0,0
21925,273.83,285.99,1,1,1,1,1,0,1,1,0,1. Urbana,72.0,0.0,0.0,14,70,0.0,0
21926,273.07,278.17,1,0,1,1,1,0,1,1,0,1. Urbana,50.0,0.0,0.0,6,29,0.0,0
21927,263.06,259.51,0,0,0,1,1,0,1,1,1,2. Rural,47.0,0.0,0.0,4,13,0.0,1
21928,278.12,276.79,1,1,1,0,1,0,1,1,0,1. Urbana,43.0,0.0,0.0,7,26,0.0,0
21929,266.17,280.9,1,0,1,1,1,0,1,1,1,1. Urbana,50.0,0.0,0.0,8,33,0.0,0
21930,278.41,263.15,1,0,0,1,1,0,1,1,1,2. Rural,52.0,0.0,0.0,6,25,0.0,1
21931,301.97,279.11,1,0,1,1,1,0,1,1,1,2. Rural,56.0,0.0,0.0,7,24,0.0,1
21932,260.79,240.09,1,1,1,1,1,0,1,1,0,1. Urbana,43.0,0.0,0.0,9,43,0.0,0
21933,255.44,253.15,1,0,1,1,1,0,1,1,1,2. Rural,69.0,0.0,0.0,8,36,0.0,1
21934,243.62,235.72,1,1,1,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,7,39,0.0,0
21935,286.84,286.46,1,1,1,1,1,0,1,1,1,1. Urbana,84.0,0.0,0.0,13,52,0.0,0
21936,286.38,277.72,1,0,1,1,1,0,1,1,1,1. Urbana,34.0,0.0,0.0,11,33,0.0,0
21937,284.99,279.58,1,1,1,1,1,0,1,1,0,1. Urbana,75.0,0.0,0.0,17,68,0.0,0
21938,285.8,289.74,1,0,1,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,5,23,0.0,0
21939,242.79,261.66,1,0,0,1,0,1,1,1,1,1. Urbana,69.0,0.0,0.0,12,37,0.0,0
21940,274.71,259.97,1,0,1,1,0,1,1,1,1,1. Urbana,53.0,0.0,0.0,5,23,0.0,0
21941,266.08,275.61,1,0,1,1,1,0,1,1,1,1. Urbana,109.0,0.0,0.0,17,39,0.0,0
21942,269.32,262.5,1,1,1,1,1,0,1,1,1,1. Urbana,82.0,0.0,0.0,13,46,0.0,0
21943,266.07,269.79,1,0,1,1,1,1,1,1,1,1. Urbana,61.0,0.0,0.0,15,54,0.0,0
21944,268.91,254.08,1,1,1,1,1,0,1,1,0,1. Urbana,64.0,0.0,0.0,17,62,0.0,0
21945,291.86,263.53,1,1,1,1,1,0,1,1,0,1. Urbana,43.0,0.0,0.0,18,49,0.0,0
21946,251.65,261.84,1,0,1,1,1,0,1,1,0,2. Rural,57.0,0.0,0.0,14,29,0.0,1
21947,286.89,276.07,1,0,1,1,1,1,1,1,0,1. Urbana,58.0,0.0,0.0,10,42,0.0,0
21948,315.36,303.83,1,1,1,1,1,1,1,1,1,1. Urbana,38.0,0.0,0.0,8,27,0.0,0
21949,220.45,244.88,1,1,0,1,1,0,1,1,0,1. Urbana,33.0,0.0,0.0,6,30,0.0,0
21950,269.99,269.3,1,1,1,1,1,0,1,1,0,1. Urbana,111.0,0.0,0.0,16,64,0.0,0
21951,264.12,264.09,1,1,1,1,1,0,1,1,1,1. Urbana,77.0,0.0,0.0,9,30,0.0,0
21952,282.73,265.59,1,0,1,1,1,0,1,1,0,1. Urbana,45.0,0.0,0.0,5,15,0.0,0
21953,269.98,269.81,1,0,1,1,1,0,1,1,0,2. Rural,16.0,0.0,0.0,5,13,0.0,1
21954,272.34,276.78,1,0,1,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,4,16,0.0,0
21955,288.47,292.3,1,0,1,1,1,0,1,1,1,1. Urbana,50.0,0.0,0.0,7,33,0.0,0
21956,260.43,263.75,1,0,1,1,1,1,1,1,1,1. Urbana,67.0,0.0,0.0,9,34,0.0,0
21957,249.92,259.2,0,0,1,1,1,0,1,1,1,1. Urbana,50.0,0.0,0.0,11,32,0.0,0
21958,296.59,278.25,1,0,1,1,1,0,1,1,0,2. Rural,30.0,0.0,0.0,4,14,0.0,1
21959,269.52,273.96,1,1,1,1,1,1,1,1,0,1. Urbana,36.0,0.0,0.0,6,32,0.0,0
21960,310.21,287.98,1,1,1,1,1,1,1,1,0,1. Urbana,36.0,0.0,0.0,15,64,0.0,0
21961,256.72,260.41,1,1,1,1,1,0,1,1,0,1. Urbana,60.0,0.0,0.0,16,57,0.0,0
21962,283.8,282.19,1,1,1,1,1,1,1,1,0,1. Urbana,82.0,0.0,0.0,18,85,0.0,0
21963,267.95,273.65,1,1,1,1,1,0,1,1,1,1. Urbana,74.0,0.0,0.0,14,76,0.0,0
21964,321.56,294.56,1,0,1,1,1,0,1,1,1,2. Rural,44.0,0.0,0.0,10,25,0.0,1
21965,278.44,260.76,1,1,1,1,1,0,1,1,1,2. Rural,42.0,0.0,0.0,7,21,0.0,1
21966,287.25,281.99,1,0,0,1,1,0,1,1,1,1. Urbana,49.0,0.0,0.0,5,23,0.0,0
21967,243.75,250.13,0,0,1,1,0,0,1,1,1,2. Rural,33.0,0.0,0.0,5,15,0.0,1
21968,258.53,261.17,1,1,1,1,1,0,1,1,0,2. Rural,57.0,0.0,0.0,9,33,0.0,1
21969,267.53,255.43,0,0,1,1,1,0,1,1,1,2. Rural,32.0,0.0,0.0,5,17,0.0,1
21970,291.66,286.47,0,0,1,1,1,0,1,1,0,2. Rural,46.0,0.0,0.0,8,20,0.0,1
21971,256.87,259.28,0,0,1,1,1,0,1,1,1,2. Rural,66.0,0.0,0.0,12,30,0.0,1
21972,287.3,267.61,1,0,1,1,1,0,1,1,1,2. Rural,51.0,0.0,0.0,7,24,0.0,1
21973,302.16,283.23,1,1,1,1,1,0,1,1,1,2. Rural,67.0,0.0,0.0,11,36,0.0,1
21974,251.58,240.79,1,1,1,1,1,0,1,1,1,2. Rural,52.0,0.0,0.0,11,24,0.0,1
21975,242.13,244.13,0,0,1,1,0,0,1,1,1,2. Rural,35.0,0.0,0.0,6,19,0.0,1
21976,285.95,266.76,1,1,1,1,1,0,1,1,1,2. Rural,63.0,0.0,0.0,9,31,0.0,1
21977,268.8,253.49,1,1,0,1,1,0,1,1,0,2. Rural,56.0,0.0,0.0,8,19,0.0,1
21978,255.17,245.67,1,1,0,1,1,0,1,1,0,2. Rural,46.0,0.0,0.0,6,21,0.0,1
21979,254.72,262.58,0,0,1,0,0,0,1,1,0,1. Urbana,99.0,0.0,0.0,13,60,0.0,0
21980,279.36,278.75,1,1,1,1,1,0,1,1,1,1. Urbana,43.0,0.0,0.0,7,28,0.0,0
21981,268.2,264.18,1,1,1,1,1,0,1,1,0,1. Urbana,89.0,0.0,0.0,13,37,0.0,0
21982,285.9,276.76,1,1,1,0,1,0,1,1,1,1. Urbana,59.0,0.0,0.0,12,38,0.0,0
21983,274.06,284.47,1,1,1,1,1,0,1,1,0,1. Urbana,34.0,0.0,0.0,12,32,0.0,0
21984,273.27,261.82,1,1,0,1,1,0,1,1,0,1. Urbana,59.0,0.0,0.0,12,39,0.0,0
21985,291.94,288.81,1,0,1,1,1,0,1,1,0,1. Urbana,59.0,0.0,0.0,10,38,0.0,0
21986,299.93,293.86,1,0,1,1,1,0,1,1,0,1. Urbana,62.0,0.0,0.0,9,39,0.0,0
21987,271.79,271.05,1,0,1,1,1,0,1,1,0,1. Urbana,55.0,0.0,0.0,8,35,0.0,0
21988,269.26,283.28,1,1,1,1,1,1,1,1,1,1. Urbana,130.0,0.0,0.0,30,99,0.0,0
21989,266.62,264.1,1,0,1,1,1,0,1,1,1,1. Urbana,10.0,0.0,0.0,6,18,0.0,0
21990,280.49,280.72,1,1,1,1,1,0,1,1,1,1. Urbana,77.0,0.0,0.0,17,89,0.0,0
21991,276.81,263.98,1,1,1,1,1,0,1,1,1,1. Urbana,97.0,0.0,0.0,14,51,0.0,0
21992,271.85,269.68,1,1,1,1,1,0,1,1,1,1. Urbana,143.0,0.0,0.0,13,67,0.0,0
21993,280.49,283.39,1,0,0,1,1,0,1,1,1,1. Urbana,54.0,0.0,0.0,11,47,0.0,0
21994,282.44,279.7,1,1,1,1,1,0,1,1,0,1. Urbana,108.0,0.0,0.0,19,77,0.0,0
21995,268.16,266.55,0,0,1,1,1,0,1,1,1,1. Urbana,36.0,0.0,0.0,7,24,0.0,0
21996,290.45,272.87,1,0,1,1,1,0,1,1,0,1. Urbana,33.0,0.0,0.0,6,30,0.0,0
21997,289.64,290.98,1,0,1,1,0,1,1,1,1,1. Urbana,37.0,0.0,0.0,6,20,0.0,0
21998,282.03,282.42,1,0,1,1,0,0,1,1,1,1. Urbana,85.0,0.0,0.0,11,48,0.0,0
21999,268.68,272.75,0,0,1,1,1,0,1,1,0,1. Urbana,105.0,0.0,0.0,7,28,0.0,0
22000,264.98,250.94,1,1,1,1,1,0,1,1,1,2. Rural,69.0,0.0,0.0,13,38,0.0,1
22001,275.21,282.57,1,0,0,1,0,1,1,1,0,1. Urbana,37.0,0.0,0.0,6,27,0.0,0
22002,253.48,247.74,1,0,1,1,0,1,1,1,0,2. Rural,33.0,0.0,0.0,6,18,0.0,1
22003,270.3,276.26,1,0,1,1,0,1,1,1,1,1. Urbana,101.0,0.0,0.0,13,45,0.0,0
22004,279.44,284.24,1,0,1,1,0,1,1,1,1,1. Urbana,37.0,0.0,0.0,6,29,0.0,0
22005,250.42,262.84,0,0,0,1,1,0,1,1,0,2. Rural,34.0,0.0,0.0,5,24,0.0,1
22006,276.27,285.45,1,0,1,1,1,0,1,1,0,1. Urbana,119.0,0.0,0.0,14,77,0.0,0
22007,262.91,266.95,1,0,1,1,1,0,1,1,0,1. Urbana,89.0,0.0,0.0,10,34,0.0,0
22008,269.79,287.12,1,0,1,1,1,0,1,1,1,1. Urbana,82.0,0.0,0.0,11,36,0.0,0
22009,280.1,267.55,1,0,0,1,1,0,1,1,1,1. Urbana,48.0,0.0,0.0,8,29,0.0,0
22010,280.23,290.57,1,0,0,1,0,0,1,1,0,1. Urbana,66.0,0.0,0.0,9,36,0.0,0
22011,258.9,265.89,1,0,1,1,1,0,1,1,1,1. Urbana,90.0,0.0,0.0,11,50,0.0,0
22012,275.15,278.05,1,0,1,1,1,0,1,1,0,1. Urbana,74.0,0.0,0.0,8,26,0.0,0
22013,250.55,253.29,1,0,1,1,0,0,1,1,1,1. Urbana,37.0,0.0,0.0,5,20,0.0,0
22014,246.6,255.45,1,0,1,1,1,0,1,1,1,1. Urbana,49.0,0.0,0.0,8,34,0.0,0
22015,277.7,262.38,1,1,1,1,0,1,1,1,1,1. Urbana,88.0,0.0,0.0,9,36,0.0,0
22016,264.3,256.79,1,0,1,1,0,1,1,1,0,1. Urbana,54.0,0.0,0.0,6,25,0.0,0
22017,270.05,282.72,1,1,1,1,1,1,1,1,0,1. Urbana,53.0,0.0,0.0,15,66,0.0,0
22018,259.72,295.06,1,0,0,1,0,0,1,1,0,1. Urbana,37.0,0.0,0.0,5,31,0.0,0
22019,275.6,272.15,1,0,0,1,0,0,1,1,1,2. Rural,37.0,0.0,0.0,6,18,0.0,1
22020,291.23,267.04,1,1,1,1,1,0,1,1,1,1. Urbana,27.0,0.0,0.0,7,16,0.0,0
22021,232.77,241.48,1,0,0,1,1,0,1,1,0,1. Urbana,42.0,0.0,0.0,6,22,0.0,0
